Time,Vehicle speed (km/h),Engine RPM (RPM),Control module voltage (V),Relative accelerator pedal position (%),Accel Pedal Position (%),Battery Voltage (V),Current Gear (gear),Steering Wheel Angle (°)
03/06/2022 05:20:06.5485 下午,2,845.75,14.247,0,0,0,0,0
03/06/2022 05:20:07.0053 下午,2,835.25,14.247,0,0,0,0,0
03/06/2022 05:20:07.4106 下午,2,841.5,14.247,0,0,0,0,0
03/06/2022 05:20:07.8067 下午,2,836.5,14.177,0,0,0,0,0
03/06/2022 05:20:08.3791 下午,2,843.25,14.177,0,0,0,0,0
03/06/2022 05:20:08.7876 下午,1,842.75,14.177,0,0,0,0,0
03/06/2022 05:20:09.1482 下午,0,837.5,14.177,0,0,0,0,0
03/06/2022 05:20:09.4395 下午,0,837.75,14.177,0,0,0,0,0
03/06/2022 05:20:10.0266 下午,0,843.5,14.177,0,0,0,0,0
03/06/2022 05:20:10.4764 下午,0,850.75,14.177,0,0,0,0,0
03/06/2022 05:20:10.8973 下午,0,853,14.177,0,0,0,0,0
03/06/2022 05:20:11.2814 下午,1,842.25,14.177,0,0,0,0,0
03/06/2022 05:20:11.8776 下午,1,853.25,14.177,0,0,0,0,0
03/06/2022 05:20:12.3401 下午,2,850.75,14.412,0,0,0,0,0
03/06/2022 05:20:12.7125 下午,3,1054.75,14.412,0,0,0,0,0
03/06/2022 05:20:13.0471 下午,4,1353.5,14.412,0,0,0,0,0
03/06/2022 05:20:13.7895 下午,5,1363,14.412,0,0,0,0,0
03/06/2022 05:20:14.6014 下午,6,1395,14.412,0,0,0,0,0
03/06/2022 05:20:14.9864 下午,7,1107.5,14.412,0,0,0,0,0
03/06/2022 05:20:15.4698 下午,7,1313,14.412,0,0,0,0,0
03/06/2022 05:20:16.1957 下午,7,1584.25,14.412,0,0,0,0,0
03/06/2022 05:20:16.8709 下午,9,1778.75,14.412,0,0,0,0,0
03/06/2022 05:20:17.5373 下午,14,2145.25,14.412,0,0,0,0,0
03/06/2022 05:20:18.2407 下午,16,2468.25,14.177,0,0,0,0,0
03/06/2022 05:20:18.9647 下午,19,1891,14.177,0,0,0,0,0
03/06/2022 05:20:19.6528 下午,23,2003,14.177,0,0,0,0,0
03/06/2022 05:20:20.1609 下午,25,2006,14.177,0,0,0,0,0
03/06/2022 05:20:20.6223 下午,26,1746,14.177,0,0,0,0,0
03/06/2022 05:20:21.3575 下午,27,1619,14.177,0,0,0,0,0
03/06/2022 05:20:22.1373 下午,27,1557.25,14.177,0,0,0,0,0
03/06/2022 05:20:22.6758 下午,28,1618,14.177,0,0,0,0,0
03/06/2022 05:20:23.1547 下午,29,1622,14.177,0,0,0,0,0
03/06/2022 05:20:23.9656 下午,29,1598.25,14.177,0,0,0,0,0
03/06/2022 05:20:24.5542 下午,30,1612.5,13.965,0,0,0,0,0
03/06/2022 05:20:25.0396 下午,30,1686.75,13.965,0,0,0,0,0
03/06/2022 05:20:25.4590 下午,31,1711.75,13.965,0,0,0,0,0
03/06/2022 05:20:26.4505 下午,32,1707.75,13.965,0,0,0,0,0
03/06/2022 05:20:27.1542 下午,33,1790.75,13.965,0,0,0,0,0
03/06/2022 05:20:27.5587 下午,33,1219.75,13.965,0,0,0,0,0
03/06/2022 05:20:28.0766 下午,33,1318.5,13.965,0,0,0,0,0
03/06/2022 05:20:28.7838 下午,33,1385,13.965,0,0,0,0,0
03/06/2022 05:20:29.3288 下午,34,1447.75,13.965,0,0,0,0,0
03/06/2022 05:20:29.8749 下午,35,1393.25,13.965,0,0,0,0,0
03/06/2022 05:20:30.3609 下午,37,1447.75,14.224,0,0,0,0,0
03/06/2022 05:20:31.0552 下午,37,1498.5,14.224,0,0,0,0,0
03/06/2022 05:20:31.6583 下午,38,1566.5,14.224,0,0,0,0,0
03/06/2022 05:20:32.1541 下午,38,1555.25,14.224,0,0,0,0,0
03/06/2022 05:20:32.6379 下午,39,1538,14.224,0,0,0,0,0
03/06/2022 05:20:33.3594 下午,41,1586.25,14.224,0,0,0,0,0
03/06/2022 05:20:33.9809 下午,42,1630,14.224,0,0,0,0,0
03/06/2022 05:20:34.5579 下午,43,1697.25,14.224,0,0,0,0,0
03/06/2022 05:20:35.0634 下午,44,1712.25,14.224,0,0,0,0,0
03/06/2022 05:20:35.8103 下午,45,1735.5,14.224,0,0,0,0,0
03/06/2022 05:20:36.4463 下午,45,1796.5,13.918,0,0,0,0,0
03/06/2022 05:20:36.8645 下午,46,1512.75,13.918,0,0,0,0,0
03/06/2022 05:20:37.3826 下午,46,1366.75,13.918,0,0,0,0,0
03/06/2022 05:20:38.1449 下午,46,1317.25,13.918,0,0,0,0,0
03/06/2022 05:20:38.6243 下午,46,1307.75,13.918,0,0,0,0,0
03/06/2022 05:20:39.1515 下午,45,1359.75,13.918,0,0,0,0,0
03/06/2022 05:20:39.5662 下午,45,1380.25,13.918,0,0,0,0,0
03/06/2022 05:20:40.3045 下午,45,1239.75,13.918,0,0,0,0,0
03/06/2022 05:20:40.8685 下午,45,1263.25,13.918,0,0,0,0,0
03/06/2022 05:20:41.2859 下午,44,1302.25,13.918,0,0,0,0,0
03/06/2022 05:20:41.7644 下午,44,1314,14.224,0,0,0,0,0
03/06/2022 05:20:42.4701 下午,44,1410.5,14.224,0,0,0,0,0
03/06/2022 05:20:43.0812 下午,45,1406.75,14.224,0,0,0,0,0
03/06/2022 05:20:43.5755 下午,45,1347.25,14.224,0,0,0,0,0
03/06/2022 05:20:44.1624 下午,46,1576.5,14.224,0,0,0,0,0
03/06/2022 05:20:44.9447 下午,46,1844.25,14.224,0,0,0,0,0
03/06/2022 05:20:45.6578 下午,47,1816.25,14.224,0,0,0,0,0
03/06/2022 05:20:46.0504 下午,48,1765.75,14.224,0,0,0,0,0
03/06/2022 05:20:46.7133 下午,47,1718,14.224,0,0,0,0,0
03/06/2022 05:20:47.7093 下午,47,1437.25,14.224,0,0,0,0,0
03/06/2022 05:20:48.3767 下午,46,1318,14.2,0,0,0,0,0
03/06/2022 05:20:48.7267 下午,45,1387.75,14.2,0,0,0,0,0
03/06/2022 05:20:49.1863 下午,45,1355.5,14.2,0,0,0,0,0
03/06/2022 05:20:49.8583 下午,44,1358.25,14.2,0,0,0,0,0
03/06/2022 05:20:50.5823 下午,45,1355.75,14.2,0,0,0,0,0
03/06/2022 05:20:51.0987 下午,45,1419,14.2,0,0,0,0,0
03/06/2022 05:20:51.7040 下午,44,1465.75,14.2,0,0,0,0,0
03/06/2022 05:20:52.3742 下午,44,1367.75,14.2,0,0,0,0,0
03/06/2022 05:20:53.3555 下午,44,1304,14.2,0,0,0,0,0
03/06/2022 05:20:53.8472 下午,45,1249.75,14.2,0,0,0,0,0
03/06/2022 05:20:54.2630 下午,44,1237,14.153,0,0,0,0,0
03/06/2022 05:20:54.8993 下午,43,1226.75,14.153,0,0,0,0,0
03/06/2022 05:20:55.5796 下午,43,1235.25,14.153,0,0,0,0,0
03/06/2022 05:20:55.9784 下午,42,1306,14.153,0,0,0,0,0
03/06/2022 05:20:56.4574 下午,42,1286.75,14.153,0,0,0,0,0
03/06/2022 05:20:57.2321 下午,42,1268.25,14.153,0,0,0,0,0
03/06/2022 05:20:58.0380 下午,42,1260.25,14.153,0,0,0,0,0
03/06/2022 05:20:58.4600 下午,43,1307,14.153,0,0,0,0,0
03/06/2022 05:20:59.2761 下午,43,1308,14.153,0,0,0,0,0
03/06/2022 05:20:59.9906 下午,43,1326,14.153,0,0,0,0,0
03/06/2022 05:21:00.7324 下午,43,1314.25,13.918,0,0,0,0,0
03/06/2022 05:21:01.2941 下午,44,1306.5,13.918,0,0,0,0,0
03/06/2022 05:21:01.7128 下午,44,1368.75,13.918,0,0,0,0,0
03/06/2022 05:21:02.4543 下午,45,1376.75,13.918,0,0,0,0,0
03/06/2022 05:21:03.1882 下午,45,1396,13.918,0,0,0,0,0
03/06/2022 05:21:03.6605 下午,46,1365.5,13.918,0,0,0,0,0
03/06/2022 05:21:04.1059 下午,46,1274.5,13.918,0,0,0,0,0
03/06/2022 05:21:04.7861 下午,45,1291.25,13.918,0,0,0,0,0
03/06/2022 05:21:05.3991 下午,45,1307,13.918,0,0,0,0,0
03/06/2022 05:21:05.9547 下午,45,1394.25,13.918,0,0,0,0,0
03/06/2022 05:21:06.5059 下午,45,1357.5,14.224,0,0,0,0,0
03/06/2022 05:21:07.1451 下午,45,1339,14.224,0,0,0,0,0
03/06/2022 05:21:07.8873 下午,45,1252,14.224,0,0,0,0,0
03/06/2022 05:21:08.4632 下午,44,1225.25,14.224,0,0,0,0,0
03/06/2022 05:21:08.9674 下午,43,1208.75,14.224,0,0,0,0,0
03/06/2022 05:21:09.8990 下午,41,1169.5,14.224,0,0,0,0,0
03/06/2022 05:21:10.4806 下午,40,1213.5,14.224,0,0,0,0,0
03/06/2022 05:21:11.0612 下午,37,1294.5,14.224,0,0,0,0,0
03/06/2022 05:21:11.6455 下午,36,1249.75,14.224,0,0,0,0,0
03/06/2022 05:21:12.5680 下午,34,1236.25,14.224,0,0,0,0,0
03/06/2022 05:21:13.3061 下午,33,1201.5,14.247,0,0,0,0,0
03/06/2022 05:21:13.6840 下午,31,1344.75,14.247,0,0,0,0,0
03/06/2022 05:21:14.1738 下午,31,1340,14.247,0,0,0,0,0
03/06/2022 05:21:15.2868 下午,31,1339,14.247,0,0,0,0,0
03/06/2022 05:21:17.0786 下午,32,1603.25,14.247,0,0,0,0,0
03/06/2022 05:21:17.5742 下午,34,1231.75,14.247,0,0,0,0,0
03/06/2022 05:21:18.0492 下午,32,1237.25,14.247,0,0,0,0,0
03/06/2022 05:21:18.8457 下午,32,1293.75,14.247,0,0,0,0,0
03/06/2022 05:21:19.4784 下午,31,1331,14.247,0,0,0,0,0
03/06/2022 05:21:20.0355 下午,31,1247.25,14.247,0,0,0,0,0
03/06/2022 05:21:20.5759 下午,31,1204.75,14.341,0,0,0,0,0
03/06/2022 05:21:21.2696 下午,31,1232.5,14.341,0,0,0,0,0
03/06/2022 05:21:21.8904 下午,31,1224,14.341,0,0,0,0,0
03/06/2022 05:21:22.3793 下午,31,1378.75,14.341,0,0,0,0,0
03/06/2022 05:21:22.9722 下午,31,1367,14.341,0,0,0,0,0
03/06/2022 05:21:23.8332 下午,32,1251.5,14.341,0,0,0,0,0
03/06/2022 05:21:24.5567 下午,31,1199.5,14.341,0,0,0,0,0
03/06/2022 05:21:25.0728 下午,29,1151.25,14.341,0,0,0,0,0
03/06/2022 05:21:25.5681 下午,29,1353.25,14.341,0,0,0,0,0
03/06/2022 05:21:26.2987 下午,28,1408.75,14.341,0,0,0,0,0
03/06/2022 05:21:26.8596 下午,27,1493,14.177,0,0,0,0,0
03/06/2022 05:21:27.4489 下午,28,1774.25,14.177,0,0,0,0,0
03/06/2022 05:21:27.8653 下午,29,1723,14.177,0,0,0,0,0
03/06/2022 05:21:28.5551 下午,30,1672.75,14.177,0,0,0,0,0
03/06/2022 05:21:29.0841 下午,31,1648.5,14.177,0,0,0,0,0
03/06/2022 05:21:29.4723 下午,31,1678.5,14.177,0,0,0,0,0
03/06/2022 05:21:29.9087 下午,32,1704,14.177,0,0,0,0,0
03/06/2022 05:21:31.4500 下午,32,1713.75,14.177,0,0,0,0,0
03/06/2022 05:21:32.0792 下午,33,1503.5,14.177,0,0,0,0,0
03/06/2022 05:21:32.5538 下午,33,1183,14.177,0,0,0,0,0
03/06/2022 05:21:32.9186 下午,33,1194.5,14.271,0,0,0,0,0
03/06/2022 05:21:33.8743 下午,33,1252.5,14.271,0,0,0,0,0
03/06/2022 05:21:34.5790 下午,33,1303.5,14.271,0,0,0,0,0
03/06/2022 05:21:34.9663 下午,34,1388,14.271,0,0,0,0,0
03/06/2022 05:21:35.3881 下午,35,1381.75,14.271,0,0,0,0,0
03/06/2022 05:21:36.2296 下午,35,1375.5,14.271,0,0,0,0,0
03/06/2022 05:21:36.9860 下午,36,1377.5,14.271,0,0,0,0,0
03/06/2022 05:21:37.4105 下午,37,1412.25,14.271,0,0,0,0,0
03/06/2022 05:21:37.9127 下午,38,1368,14.271,0,0,0,0,0
03/06/2022 05:21:38.6783 下午,38,1300.5,14.271,0,0,0,0,0
03/06/2022 05:21:39.4325 下午,38,1299.75,14.224,0,0,0,0,0
03/06/2022 05:21:39.8286 下午,38,1368,14.224,0,0,0,0,0
03/06/2022 05:21:40.3681 下午,38,1434,14.224,0,0,0,0,0
03/06/2022 05:21:41.1751 下午,38,1511.25,14.224,0,0,0,0,0
03/06/2022 05:21:41.8853 下午,39,1548.75,14.224,0,0,0,0,0
03/06/2022 05:21:42.3859 下午,40,1464.75,14.224,0,0,0,0,0
03/06/2022 05:21:42.9668 下午,39,1347.75,14.224,0,0,0,0,0
03/06/2022 05:21:43.7717 下午,38,1333.75,14.224,0,0,0,0,0
03/06/2022 05:21:44.3757 下午,37,1308.75,14.224,0,0,0,0,0
03/06/2022 05:21:44.8734 下午,35,1250.75,14.224,0,0,0,0,0
03/06/2022 05:21:45.3820 下午,33,1161.75,14.224,0,0,0,0,0
03/06/2022 05:21:46.1664 下午,32,1122.25,14.224,0,0,0,0,0
03/06/2022 05:21:46.8871 下午,30,1052.5,14.224,0,0,0,0,0
03/06/2022 05:21:47.3152 下午,26,1341.75,14.224,0,0,0,0,0
03/06/2022 05:21:47.7691 下午,25,1240,14.224,0,0,0,0,0
03/06/2022 05:21:48.5846 下午,23,1246.5,14.224,0,0,0,0,0
03/06/2022 05:21:49.4164 下午,20,1322,14.224,0,0,0,0,0
03/06/2022 05:21:49.8844 下午,14,1306.75,14.224,0,0,0,0,0
03/06/2022 05:21:50.3097 下午,12,1290,14.224,0,0,0,0,0
03/06/2022 05:21:51.1714 下午,10,1290.5,14.224,0,0,0,0,0
03/06/2022 05:21:51.8292 下午,8,1274.5,14.224,0,0,0,0,0
03/06/2022 05:21:52.4478 下午,6,1216.75,14.224,0,0,0,0,0
03/06/2022 05:21:53.0617 下午,5,1191.25,14.224,0,0,0,0,0
03/06/2022 05:21:53.7006 下午,5,1185.5,14.224,0,0,0,0,0
03/06/2022 05:21:54.5098 下午,4,1170,14.224,0,0,0,0,0
03/06/2022 05:21:54.9070 下午,3,1086,14.224,0,0,0,0,0
03/06/2022 05:21:55.3780 下午,1,998.5,14.224,0,0,0,0,0
03/06/2022 05:21:56.1853 下午,0,923,14.224,0,0,0,0,0
03/06/2022 05:21:56.8115 下午,0,894.5,14.224,0,0,0,0,0
03/06/2022 05:21:57.3881 下午,0,827,14.224,0,0,0,0,0
03/06/2022 05:21:57.8598 下午,0,798.25,14.224,0,0,0,0,0
03/06/2022 05:21:58.5667 下午,0,783.75,14.224,0,0,0,0,0
03/06/2022 05:21:59.1148 下午,0,774.75,14.224,0,0,0,0,0
03/06/2022 05:21:59.7745 下午,0,745.75,14.224,0,0,0,0,0
03/06/2022 05:22:00.2919 下午,0,759.25,14.224,0,0,0,0,0
03/06/2022 05:22:01.1830 下午,0,744,14.224,0,0,0,0,0
03/06/2022 05:22:01.8522 下午,0,747.5,14.224,0,0,0,0,0
03/06/2022 05:22:02.3989 下午,0,749.5,14.224,0,0,0,0,0
03/06/2022 05:22:02.7654 下午,0,751.75,14.224,0,0,0,0,0
03/06/2022 05:22:03.5696 下午,0,756,14.224,0,0,0,0,0
03/06/2022 05:22:04.4142 下午,0,753.75,14.271,0,0,0,0,0
03/06/2022 05:22:05.0113 下午,0,749.25,14.271,0,0,0,0,0
03/06/2022 05:22:05.4681 下午,0,750.75,14.271,0,0,0,0,0
03/06/2022 05:22:06.7086 下午,0,745.5,14.271,0,0,0,0,0
03/06/2022 05:22:07.9979 下午,0,753.5,14.271,0,0,0,0,0
03/06/2022 05:22:08.4054 下午,0,748.5,14.271,0,0,0,0,0
03/06/2022 05:22:08.8722 下午,0,752.75,14.271,0,0,0,0,0
03/06/2022 05:22:09.4638 下午,0,753.25,14.271,0,0,0,0,0
03/06/2022 05:22:10.0995 下午,0,751.5,14.271,0,0,0,0,0
03/06/2022 05:22:10.5730 下午,0,747.75,14.271,0,0,0,0,0
03/06/2022 05:22:11.0197 下午,0,752.5,14.247,0,0,0,0,0
03/06/2022 05:22:11.6590 下午,0,771.25,14.247,0,0,0,0,0
03/06/2022 05:22:12.2412 下午,0,871.5,14.247,0,0,0,0,0
03/06/2022 05:22:12.6056 下午,0,880,14.247,0,0,0,0,0
03/06/2022 05:22:12.9878 下午,0,881.5,14.247,0,0,0,0,0
03/06/2022 05:22:13.5656 下午,0,870,14.247,0,0,0,0,0
03/06/2022 05:22:14.2168 下午,0,855.75,14.247,0,0,0,0,0
03/06/2022 05:22:14.6295 下午,0,859.75,14.247,0,0,0,0,0
03/06/2022 05:22:15.0127 下午,0,842,14.247,0,0,0,0,0
03/06/2022 05:22:15.8440 下午,0,853,14.247,0,0,0,0,0
03/06/2022 05:22:16.3779 下午,0,849,14.365,0,0,0,0,0
03/06/2022 05:22:16.8061 下午,0,818,14.365,0,0,0,0,0
03/06/2022 05:22:17.2399 下午,0,801,14.365,0,0,0,0,0
03/06/2022 05:22:17.9350 下午,0,786.25,14.365,0,0,0,0,0
03/06/2022 05:22:18.5931 下午,0,781.25,14.365,0,0,0,0,0
03/06/2022 05:22:19.0046 下午,0,759,14.365,0,0,0,0,0
03/06/2022 05:22:19.3970 下午,0,758.25,14.365,0,0,0,0,0
03/06/2022 05:22:20.0471 下午,0,761.75,14.365,0,0,0,0,0
03/06/2022 05:22:21.4324 下午,0,759.25,14.365,0,0,0,0,0
03/06/2022 05:22:22.0225 下午,0,749.75,14.365,0,0,0,0,0
03/06/2022 05:22:22.3966 下午,0,757,14.2,0,0,0,0,0
03/06/2022 05:22:22.9217 下午,0,754.75,14.2,0,0,0,0,0
03/06/2022 05:22:23.5265 下午,0,753.5,14.2,0,0,0,0,0
03/06/2022 05:22:24.0324 下午,0,747.75,14.2,0,0,0,0,0
03/06/2022 05:22:24.4085 下午,0,752.25,14.2,0,0,0,0,0
03/06/2022 05:22:25.1113 下午,0,755.75,14.2,0,0,0,0,0
03/06/2022 05:22:25.6945 下午,0,752,14.2,0,0,0,0,0
03/06/2022 05:22:26.1356 下午,0,753.75,14.2,0,0,0,0,0
03/06/2022 05:22:26.5997 下午,0,751.75,14.2,0,0,0,0,0
03/06/2022 05:22:27.5261 下午,0,747.5,14.2,0,0,0,0,0
03/06/2022 05:22:28.1959 下午,0,754.75,14.389,0,0,0,0,0
03/06/2022 05:22:28.5982 下午,0,758.75,14.389,0,0,0,0,0
03/06/2022 05:22:29.1048 下午,0,747.75,14.389,0,0,0,0,0
03/06/2022 05:22:29.6930 下午,0,745.75,14.389,0,0,0,0,0
03/06/2022 05:22:30.5548 下午,0,746.5,14.389,0,0,0,0,0
03/06/2022 05:22:31.2017 下午,0,746.25,14.389,0,0,0,0,0
03/06/2022 05:22:31.6889 下午,0,746.5,14.389,0,0,0,0,0
03/06/2022 05:22:32.3321 下午,0,744,14.389,0,0,0,0,0
03/06/2022 05:22:32.8925 下午,0,850,14.389,0,0,0,0,0
03/06/2022 05:22:33.3281 下午,0,875,14.389,0,0,0,0,0
03/06/2022 05:22:33.7447 下午,0,869,14.224,0,0,0,0,0
03/06/2022 05:22:34.3316 下午,1,866.5,14.224,0,0,0,0,0
03/06/2022 05:22:34.8381 下午,1,868.75,14.224,0,0,0,0,0
03/06/2022 05:22:35.2515 下午,2,1086.5,14.224,0,0,0,0,0
03/06/2022 05:22:35.6066 下午,3,1413,14.224,0,0,0,0,0
03/06/2022 05:22:36.2761 下午,5,1513.5,14.224,0,0,0,0,0
03/06/2022 05:22:36.8130 下午,7,1685,14.224,0,0,0,0,0
03/06/2022 05:22:37.1338 下午,13,2000.25,14.224,0,0,0,0,0
03/06/2022 05:22:37.5148 下午,15,2141.75,14.224,0,0,0,0,0
03/06/2022 05:22:38.1395 下午,16,2007.25,14.224,0,0,0,0,0
03/06/2022 05:22:38.6211 下午,18,1834.75,14.271,0,0,0,0,0
03/06/2022 05:22:39.2152 下午,20,1719,14.271,0,0,0,0,0
03/06/2022 05:22:39.6334 下午,21,1824.75,14.271,0,0,0,0,0
03/06/2022 05:22:40.2263 下午,22,1838,14.271,0,0,0,0,0
03/06/2022 05:22:40.9036 下午,23,1924,14.271,0,0,0,0,0
03/06/2022 05:22:41.2875 下午,26,2208,14.271,0,0,0,0,0
03/06/2022 05:22:41.9038 下午,29,2407.25,14.271,0,0,0,0,0
03/06/2022 05:22:42.5118 下午,30,2706.5,14.271,0,0,0,0,0
03/06/2022 05:22:43.0419 下午,33,2058.5,14.271,0,0,0,0,0
03/06/2022 05:22:43.4811 下午,36,1964.75,14.271,0,0,0,0,0
03/06/2022 05:22:43.8926 下午,38,2137.25,14.177,0,0,0,0,0
03/06/2022 05:22:44.6700 下午,40,2144.25,14.177,0,0,0,0,0
03/06/2022 05:22:45.2150 下午,41,2231.75,14.177,0,0,0,0,0
03/06/2022 05:22:45.6435 下午,45,2385.75,14.177,0,0,0,0,0
03/06/2022 05:22:46.1022 下午,46,2632.5,14.177,0,0,0,0,0
03/06/2022 05:22:46.8272 下午,48,2456,14.177,0,0,0,0,0
03/06/2022 05:22:47.3721 下午,49,1895.25,14.177,0,0,0,0,0
03/06/2022 05:22:47.7570 下午,51,1943.5,14.177,0,0,0,0,0
03/06/2022 05:22:48.1892 下午,51,2016.75,14.177,0,0,0,0,0
03/06/2022 05:22:48.9872 下午,52,2079.5,14.177,0,0,0,0,0
03/06/2022 05:22:49.6077 下午,53,2049.25,13.918,0,0,0,0,0
03/06/2022 05:22:50.0295 下午,54,1463.5,13.918,0,0,0,0,0
03/06/2022 05:22:50.4730 下午,53,1469.25,13.918,0,0,0,0,0
03/06/2022 05:22:51.1077 下午,52,1431.25,13.918,0,0,0,0,0
03/06/2022 05:22:51.7012 下午,51,1380.25,13.918,0,0,0,0,0
03/06/2022 05:22:52.1891 下午,50,1358.25,13.918,0,0,0,0,0
03/06/2022 05:22:52.5961 下午,49,1341.25,13.918,0,0,0,0,0
03/06/2022 05:22:53.1992 下午,48,1360.75,13.918,0,0,0,0,0
03/06/2022 05:22:53.7329 下午,48,1451.5,13.918,0,0,0,0,0
03/06/2022 05:22:54.1817 下午,48,1498,13.918,0,0,0,0,0
03/06/2022 05:22:54.6328 下午,48,1507,14.224,0,0,0,0,0
03/06/2022 05:22:55.2354 下午,48,1446,14.224,0,0,0,0,0
03/06/2022 05:22:55.8508 下午,48,1331,14.224,0,0,0,0,0
03/06/2022 05:22:56.2102 下午,45,1171.25,14.224,0,0,0,0,0
03/06/2022 05:22:56.6249 下午,44,1232,14.224,0,0,0,0,0
03/06/2022 05:22:57.2539 下午,43,1205.75,14.224,0,0,0,0,0
03/06/2022 05:22:57.8916 下午,43,1226.75,14.224,0,0,0,0,0
03/06/2022 05:22:58.4072 下午,41,1160.25,14.224,0,0,0,0,0
03/06/2022 05:22:58.8362 下午,40,1281.25,14.224,0,0,0,0,0
03/06/2022 05:22:59.5898 下午,40,1730.75,14.224,0,0,0,0,0
03/06/2022 05:23:00.1448 下午,41,1513.25,14.318,0,0,0,0,0
03/06/2022 05:23:00.4885 下午,40,1494,14.318,0,0,0,0,0
03/06/2022 05:23:00.9393 下午,40,1538.75,14.318,0,0,0,0,0
03/06/2022 05:23:01.5952 下午,41,1584.5,14.318,0,0,0,0,0
03/06/2022 05:23:02.2112 下午,41,1622.75,14.318,0,0,0,0,0
03/06/2022 05:23:02.6067 下午,42,1800.75,14.318,0,0,0,0,0
03/06/2022 05:23:03.0231 下午,43,1799.25,14.318,0,0,0,0,0
03/06/2022 05:23:03.6930 下午,44,1772.25,14.318,0,0,0,0,0
03/06/2022 05:23:04.2995 下午,45,1709.25,14.318,0,0,0,0,0
03/06/2022 05:23:04.8114 下午,45,1814.75,14.318,0,0,0,0,0
03/06/2022 05:23:05.2595 下午,46,1285.5,14.247,0,0,0,0,0
03/06/2022 05:23:06.0096 下午,46,1307,14.247,0,0,0,0,0
03/06/2022 05:23:06.5831 下午,46,1334,14.247,0,0,0,0,0
03/06/2022 05:23:07.0640 下午,46,1297,14.247,0,0,0,0,0
03/06/2022 05:23:07.5016 下午,46,1286.75,14.247,0,0,0,0,0
03/06/2022 05:23:08.2062 下午,45,1235.5,14.247,0,0,0,0,0
03/06/2022 05:23:08.7951 下午,44,1191,14.247,0,0,0,0,0
03/06/2022 05:23:09.2589 下午,42,1135.25,14.247,0,0,0,0,0
03/06/2022 05:23:09.6778 下午,42,1133.75,14.247,0,0,0,0,0
03/06/2022 05:23:10.5510 下午,42,1249.5,14.247,0,0,0,0,0
03/06/2022 05:23:11.1857 下午,42,1284.25,14.153,0,0,0,0,0
03/06/2022 05:23:11.6681 下午,43,1346.25,14.153,0,0,0,0,0
03/06/2022 05:23:12.0665 下午,43,1326,14.153,0,0,0,0,0
03/06/2022 05:23:12.8021 下午,44,1292.5,14.153,0,0,0,0,0
03/06/2022 05:23:13.3024 下午,44,1357.75,14.153,0,0,0,0,0
03/06/2022 05:23:13.7597 下午,45,1412.5,14.153,0,0,0,0,0
03/06/2022 05:23:14.2602 下午,45,1414.75,14.153,0,0,0,0,0
03/06/2022 05:23:14.9587 下午,45,1398,14.153,0,0,0,0,0
03/06/2022 05:23:15.6765 下午,46,1355.75,14.153,0,0,0,0,0
03/06/2022 05:23:16.1676 下午,46,1381.5,14.153,0,0,0,0,0
03/06/2022 05:23:16.9626 下午,47,1407.5,14.247,0,0,0,0,0
03/06/2022 05:23:17.5599 下午,47,1386.25,14.247,0,0,0,0,0
03/06/2022 05:23:18.1605 下午,47,1346.75,14.247,0,0,0,0,0
03/06/2022 05:23:18.5423 下午,47,1310.5,14.247,0,0,0,0,0
03/06/2022 05:23:18.9809 下午,46,1275.5,14.247,0,0,0,0,0
03/06/2022 05:23:19.7760 下午,45,1228.25,14.247,0,0,0,0,0
03/06/2022 05:23:20.3501 下午,45,1196,14.247,0,0,0,0,0
03/06/2022 05:23:20.7793 下午,43,1173.75,14.247,0,0,0,0,0
03/06/2022 05:23:21.3311 下午,43,1171,14.247,0,0,0,0,0
03/06/2022 05:23:22.0684 下午,42,1177.25,14.247,0,0,0,0,0
03/06/2022 05:23:22.6509 下午,41,1127.25,14.365,0,0,0,0,0
03/06/2022 05:23:23.0172 下午,36,1299.25,14.365,0,0,0,0,0
03/06/2022 05:23:23.4486 下午,35,1258.75,14.365,0,0,0,0,0
03/06/2022 05:23:24.0707 下午,35,1340.25,14.365,0,0,0,0,0
03/06/2022 05:23:24.6958 下午,34,1463.75,14.365,0,0,0,0,0
03/06/2022 05:23:25.2025 下午,35,1572,14.365,0,0,0,0,0
03/06/2022 05:23:25.6671 下午,36,1514.5,14.365,0,0,0,0,0
03/06/2022 05:23:26.2986 下午,37,1521,14.365,0,0,0,0,0
03/06/2022 05:23:26.8580 下午,37,1610.75,14.365,0,0,0,0,0
03/06/2022 05:23:27.3795 下午,37,1388.5,14.365,0,0,0,0,0
03/06/2022 05:23:27.8618 下午,36,1337.25,14.224,0,0,0,0,0
03/06/2022 05:23:28.5411 下午,36,1350.25,14.224,0,0,0,0,0
03/06/2022 05:23:29.1097 下午,36,1410.75,14.224,0,0,0,0,0
03/06/2022 05:23:29.5534 下午,36,1432.5,14.224,0,0,0,0,0
03/06/2022 05:23:29.9385 下午,36,1434,14.224,0,0,0,0,0
03/06/2022 05:23:30.5938 下午,36,1434.5,14.224,0,0,0,0,0
03/06/2022 05:23:31.2917 下午,37,1424,14.224,0,0,0,0,0
03/06/2022 05:23:32.4319 下午,37,1513.75,14.224,0,0,0,0,0
03/06/2022 05:23:32.8914 下午,38,1470.75,14.224,0,0,0,0,0
03/06/2022 05:23:33.6136 下午,40,1717.75,14.224,0,0,0,0,0
03/06/2022 05:23:34.2145 下午,40,1708.5,14.247,0,0,0,0,0
